date,sku,category,channel,price,discount_rate,units_sold,revenue,cogs,profit,marketing_spend,promotion_flag,inventory_level,day_of_week,month,quarter,is_weekend
2023-02-11,SKU-H02,Home & Garden,Wholesale,74.73,0.113,37,2765.01,1437.71,1320.73,65.7,0,188,5,2,1,1
2023-02-11,SKU-B02,Beauty,Mobile App,33.53,0.194,32,1072.96,484.08,554.93,339.52,1,11,5,2,1,1
2023-02-11,SKU-S02,Sports,Wholesale,86.05,0.278,28,2409.4,1209.22,1186.2,139.78,1,138,5,2,1,1
2023-02-12,SKU-H02,Home & Garden,Mobile App,77.49,0.052,23,1782.27,754.72,1015.67,118.79,0,44,6,2,1,1
2023-02-12,SKU-E02,Electronics,In-Store,142.66,0.385,18,2567.88,1074.22,1460.1,335.56,1,115,6,2,1,1
2023-02-12,SKU-B02,Beauty,Online,28.08,0.284,34,954.72,542.04,405.72,69.62,1,106,6,2,1,1
2023-02-12,SKU-G02,Grocery,Online,11.02,0.213,20,220.4,103.26,108.28,88.59,1,94,6,2,1,1
2023-02-12,SKU-B03,Beauty,In-Store,26.45,0.362,24,634.8,304.46,318.34,120.03,1,78,6,2,1,1
2023-02-12,SKU-B01,Beauty,Mobile App,30.63,0.291,26,796.38,338.76,434.64,229.77,1,131,6,2,1,1
2023-02-12,SKU-G04,Grocery,In-Store,12.08,0.247,22,265.76,116.13,135.34,142.9,1,189,6,2,1,1
2023-02-12,SKU-H03,Home & Garden,Mobile App,67.59,0.105,23,1554.57,910.6,626.62,173.49,0,72,6,2,1,1
2023-02-12,SKU-S04,Sports,Online,91.67,0.191,30,2750.1,1589.4,1129.48,312.17,1,45,6,2,1,1
2023-02-12,SKU-A05,Apparel,Mobile App,53.72,0.005,24,1289.28,682.08,588.86,183.44,0,94,6,2,1,1
2023-02-12,SKU-H02,Home & Garden,In-Store,68.12,0.15,27,1839.24,904.3,897.08,378.59,0,70,6,2,1,1
2023-02-12,SKU-S02,Sports,In-Store,76.42,0.32,22,1681.24,672.61,998.12,105.08,1,139,6,2,1,1
2023-02-12,SKU-S01,Sports,Wholesale,81.03,0.337,17,1377.51,694.77,650.62,321.25,1,150,6,2,1,1
2023-02-12,SKU-S01,Sports,Online,74.36,0.378,19,1412.84,843.77,536.14,329.29,1,128,6,2,1,1
2023-02-12,SKU-E01,Electronics,In-Store,227.68,0.113,14,3187.52,1775.94,1369.82,417.62,0,49,6,2,1,1
2023-02-12,SKU-S02,Sports,Mobile App,97.84,0.209,20,1956.8,1145.58,789.1,221.19,1,105,6,2,1,1
2023-02-12,SKU-H03,Home & Garden,Wholesale,64.71,0.211,38,2458.98,1076.0,1379.84,31.37,1,78,6,2,1,1
2023-02-12,SKU-S01,Sports,Wholesale,111.2,0.006,26,2891.2,1469.58,1411.3,103.18,0,99,6,2,1,1
2023-02-12,SKU-E03,Electronics,Mobile App,228.79,0.128,20,4575.8,2534.38,2029.95,114.67,0,114,6,2,1,1
2023-02-12,SKU-E02,Electronics,Online,200.81,0.254,31,6225.11,2946.04,3256.67,224.04,1,37,6,2,1,1
2023-02-12,SKU-B03,Beauty,Online,33.56,0.135,18,604.08,349.4,230.71,239.71,0,60,6,2,1,1
2023-02-12,SKU-G03,Grocery,Online,13.17,0.095,17,223.89,131.11,67.27,255.13,0,17,6,2,1,1
2023-02-12,SKU-H02,Home & Garden,Wholesale,57.57,0.323,34,1957.38,1005.04,934.82,175.16,1,36,6,2,1,1
2023-02-12,SKU-E02,Electronics,In-Store,186.33,0.271,22,4099.26,2243.47,1827.3,284.88,1,138,6,2,1,1
2023-02-12,SKU-S01,Sports,In-Store,109.67,0.028,18,1974.06,1130.01,827.4,166.48,0,145,6,2,1,1
2023-02-12,SKU-A05,Apparel,In-Store,56.47,0.098,20,1129.4,615.05,498.28,160.73,0,178,6,2,1,1
2023-02-13,SKU-H04,Home & Garden,Mobile App,56.04,0.281,17,952.68,438.13,494.02,205.28,1,181,0,2,1,0
2023-02-13,SKU-E01,Electronics,Online,213.14,0.209,30,6394.2,3277.06,3069.11,480.29,1,189,0,2,1,0
2023-02-13,SKU-B03,Beauty,Mobile App,34.69,0.04,12,416.28,236.85,146.64,327.86,0,102,0,2,1,0
2023-02-13,SKU-B03,Beauty,Online,37.89,0.069,28,1060.92,616.04,428.99,158.9,0,139,0,2,1,0
2023-02-13,SKU-E02,Electronics,Online,238.51,0.101,22,5247.22,2227.0,2979.04,411.77,0,70,0,2,1,0
2023-02-13,SKU-A05,Apparel,Online,46.75,0.147,21,981.75,558.88,400.12,227.55,0,164,0,2,1,0
2023-02-13,SKU-S02,Sports,In-Store,127.77,0.009,24,3066.48,1478.76,1568.52,192.02,0,22,0,2,1,0
2023-02-13,SKU-H04,Home & Garden,Wholesale,66.82,0.209,27,1804.14,1020.43,764.38,193.32,1,33,0,2,1,0
2023-02-13,SKU-E04,Electronics,Online,187.0,0.307,18,3366.0,1680.68,1668.37,169.48,1,72,0,2,1,0
2023-02-14,SKU-S02,Sports,Wholesale,102.69,0.118,35,3594.15,2069.17,1502.29,226.9,0,60,1,2,1,0
2023-02-14,SKU-A01,Apparel,Mobile App,50.99,0.216,20,1019.8,585.29,415.51,189.99,1,17,1,2,1,0
2023-02-14,SKU-B03,Beauty,Wholesale,28.03,0.298,27,756.81,366.11,372.29,184.12,1,31,1,2,1,0
2023-02-14,SKU-B02,Beauty,In-Store,33.87,0.101,24,812.88,450.3,326.56,360.22,0,172,1,2,1,0
2023-02-14,SKU-E03,Electronics,Mobile App,186.06,0.265,32,5953.92,2980.91,2934.66,383.49,1,196,1,2,1,0
2023-02-14,SKU-B03,Beauty,Wholesale,37.08,0.077,36,1334.88,557.43,759.75,177.05,0,157,1,2,1,0
2023-02-14,SKU-A04,Apparel,Online,56.44,0.121,39,2201.16,1099.49,1089.36,123.09,0,39,1,2,1,0
2023-02-14,SKU-E01,Electronics,Mobile App,172.83,0.341,28,4839.24,2553.46,2270.28,155.04,1,15,1,2,1,0
2023-02-14,SKU-S04,Sports,Wholesale,65.32,0.396,23,1502.36,677.01,806.15,191.95,1,177,1,2,1,0
2023-02-14,SKU-G04,Grocery,Online,10.51,0.345,19,199.69,103.62,48.64,474.33,1,109,1,2,1,0
2023-02-14,SKU-B02,Beauty,In-Store,32.08,0.182,24,769.92,385.55,359.26,251.13,1,49,1,2,1,0
2023-02-14,SKU-B02,Beauty,Online,35.39,0.099,30,1061.7,619.82,426.51,153.68,0,41,1,2,1,0
2023-02-14,SKU-S04,Sports,In-Store,116.86,0.081,28,3272.08,1427.85,1798.29,459.4,0,115,1,2,1,0
2023-02-14,SKU-E03,Electronics,Mobile App,214.18,0.157,25,5354.5,2921.72,2418.97,138.13,1,175,1,2,1,0
2023-02-14,SKU-B03,Beauty,Mobile App,34.71,0.145,35,1214.85,634.23,572.5,81.2,0,158,1,2,1,0
2023-02-15,SKU-E03,Electronics,Online,228.13,0.09,29,6615.77,3365.72,3203.85,462.03,0,166,2,2,1,0
2023-02-15,SKU-S01,Sports,Wholesale,107.79,0.002,40,4311.6,2280.28,1997.08,342.37,0,57,2,2,1,0
2023-02-15,SKU-H02,Home & Garden,Online,66.68,0.182,33,2200.44,1126.23,1024.51,496.96,1,114,2,2,1,0
2023-02-15,SKU-S03,Sports,In-Store,108.38,0.066,26,2817.88,1529.99,1271.38,165.13,0,194,2,2,1,0
2023-02-15,SKU-E02,Electronics,Wholesale,224.14,0.169,33,7396.62,3188.63,4191.67,163.22,1,58,2,2,1,0
2023-02-15,SKU-A05,Apparel,Wholesale,50.31,0.237,41,2062.71,913.33,1134.46,149.18,1,180,2,2,1,0
2023-02-15,SKU-G03,Grocery,Wholesale,12.57,0.098,31,389.67,162.95,203.69,230.3,0,96,2,2,1,0
2023-02-15,SKU-S03,Sports,Online,104.18,0.101,19,1979.42,1058.08,892.88,284.58,0,103,2,2,1,0
2023-02-15,SKU-A03,Apparel,Mobile App,42.34,0.273,22,931.48,437.53,484.93,90.24,1,166,2,2,1,0
2023-02-15,SKU-B03,Beauty,Mobile App,32.53,0.154,17,553.01,258.44,274.96,196.13,1,125,2,2,1,0
2023-02-15,SKU-A03,Apparel,Online,50.61,0.164,23,1164.03,638.58,524.53,9.19,1,34,2,2,1,0
2023-02-15,SKU-E02,Electronics,Mobile App,172.7,0.358,26,4490.2,1904.55,2548.83,368.17,1,26,2,2,1,0
2023-02-15,SKU-B01,Beauty,Mobile App,32.28,0.236,19,613.32,297.33,286.97,290.19,1,62,2,2,1,0
2023-02-15,SKU-G04,Grocery,In-Store,10.92,0.218,19,207.48,124.4,69.12,139.63,1,39,2,2,1,0
2023-02-15,SKU-G02,Grocery,Wholesale,12.23,0.164,35,428.05,245.58,169.4,130.75,1,82,2,2,1,0
2023-02-16,SKU-S03,Sports,Online,92.6,0.236,31,2870.6,1274.34,1595.54,7.2,1,191,3,2,1,0
2023-02-16,SKU-E01,Electronics,Wholesale,158.42,0.345,27,4277.34,1809.69,2436.1,315.51,1,55,3,2,1,0
2023-02-16,SKU-A01,Apparel,Wholesale,59.99,0.086,37,2219.63,1198.05,986.13,354.48,0,55,3,2,1,0
2023-02-16,SKU-B01,Beauty,Online,30.95,0.239,20,619.0,287.6,315.4,160.03,1,111,3,2,1,0
2023-02-16,SKU-A03,Apparel,In-Store,40.54,0.265,14,567.56,257.61,285.05,248.99,1,120,3,2,1,0
2023-02-16,SKU-A02,Apparel,Mobile App,53.91,0.104,22,1186.02,617.43,552.57,160.18,0,63,3,2,1,0
2023-02-16,SKU-B02,Beauty,In-Store,36.06,0.091,26,937.56,435.48,474.02,280.62,0,11,3,2,1,0
2023-02-16,SKU-E02,Electronics,In-Store,188.92,0.225,11,2078.12,834.97,1234.9,82.45,1,54,3,2,1,0
2023-02-16,SKU-B03,Beauty,Mobile App,42.36,0.027,41,1736.76,712.48,989.67,346.11,0,152,3,2,1,0
2023-02-16,SKU-A03,Apparel,In-Store,36.07,0.393,18,649.26,278.13,355.93,152.01,1,91,3,2,1,0
2023-02-16,SKU-H01,Home & Garden,Wholesale,78.57,0.084,35,2749.95,1112.09,1617.6,202.55,0,36,3,2,1,0
2023-02-16,SKU-S02,Sports,Online,88.68,0.295,30,2660.4,1079.95,1579.96,4.86,1,62,3,2,1,0
2023-02-16,SKU-E05,Electronics,In-Store,143.89,0.396,23,3309.47,1721.48,1583.6,43.92,1,184,3,2,1,0
2023-02-17,SKU-B02,Beauty,In-Store,26.57,0.36,21,557.97,253.77,263.45,407.53,1,50,4,2,1,0
2023-02-17,SKU-G01,Grocery,Wholesale,11.24,0.291,26,292.24,116.96,127.98,472.96,1,160,4,2,1,0
2023-02-17,SKU-S04,Sports,Wholesale,74.89,0.328,14,1048.46,498.84,520.2,294.2,1,23,4,2,1,0
2023-02-17,SKU-B02,Beauty,In-Store,24.16,0.33,24,579.84,340.31,232.65,68.79,1,11,4,2,1,0
2023-02-17,SKU-H04,Home & Garden,Mobile App,48.67,0.328,21,1022.07,613.19,366.63,422.48,1,18,4,2,1,0
2023-02-17,SKU-H02,Home & Garden,In-Store,48.56,0.343,11,534.16,255.41,243.21,355.37,1,107,4,2,1,0
2023-02-17,SKU-G04,Grocery,Mobile App,12.83,0.171,19,243.77,137.27,58.27,482.28,1,110,4,2,1,0
2023-02-17,SKU-S02,Sports,Wholesale,102.41,0.09,34,3481.94,1896.4,1577.34,82.03,0,28,4,2,1,0
2023-02-17,SKU-E01,Electronics,Online,207.66,0.179,23,4776.18,2431.21,2334.4,105.74,1,106,4,2,1,0
2023-02-17,SKU-B03,Beauty,In-Store,24.34,0.332,32,778.88,417.38,357.77,37.26,1,106,4,2,1,0
2023-02-17,SKU-H04,Home & Garden,Wholesale,67.76,0.165,19,1287.44,583.07,657.59,467.84,1,178,4,2,1,0
2023-02-17,SKU-A01,Apparel,Wholesale,56.39,0.108,37,2086.43,1199.1,847.1,402.32,0,64,4,2,1,0
2023-02-17,SKU-E02,Electronics,Mobile App,166.46,0.335,16,2663.36,1568.51,1066.51,283.43,1,117,4,2,1,0
2023-02-17,SKU-S02,Sports,In-Store,88.27,0.3,15,1324.05,694.48,618.55,110.23,1,140,4,2,1,0
2023-02-17,SKU-S04,Sports,In-Store,98.55,0.252,24,2365.2,1356.07,961.38,477.47,1,79,4,2,1,0
2023-02-17,SKU-S02,Sports,In-Store,99.08,0.113,19,1882.52,910.48,934.03,380.08,0,114,4,2,1,0
2023-02-17,SKU-S04,Sports,In-Store,95.65,0.247,21,2008.65,851.33,1154.45,28.73,1,142,4,2,1,0
2023-02-17,SKU-S03,Sports,Wholesale,81.73,0.287,34,2778.82,1433.98,1319.21,256.27,1,191,4,2,1,0
2023-02-18,SKU-S02,Sports,Wholesale,75.34,0.373,30,2260.2,1214.31,1019.21,266.78,1,146,5,2,1,1
2023-02-18,SKU-E01,Electronics,Online,197.69,0.19,31,6128.39,2508.66,3599.95,197.79,1,17,5,2,1,1
2023-02-18,SKU-E03,Electronics,Wholesale,209.29,0.105,33,6906.57,3608.94,3248.45,491.75,0,129,5,2,1,1
2023-02-18,SKU-E03,Electronics,Mobile App,194.14,0.217,22,4271.08,2247.35,1988.21,355.21,1,33,5,2,1,1
2023-02-18,SKU-A01,Apparel,Mobile App,48.33,0.26,25,1208.25,668.66,530.1,94.92,1,59,5,2,1,1
2023-02-18,SKU-G02,Grocery,In-Store,12.42,0.144,27,335.34,162.82,147.05,254.69,0,15,5,2,1,1
2023-02-18,SKU-S01,Sports,Wholesale,104.64,0.166,39,4080.96,2412.86,1643.26,248.38,1,164,5,2,1,1
2023-02-18,SKU-E02,Electronics,In-Store,200.4,0.227,19,3807.6,1567.62,2227.23,127.54,1,10,5,2,1,1
2023-02-18,SKU-H04,Home & Garden,Mobile App,73.4,0.07,30,2202.0,950.04,1249.35,26.1,0,40,5,2,1,1
2023-02-18,SKU-E01,Electronics,In-Store,199.7,0.204,20,3994.0,1643.74,2346.04,42.24,1,66,5,2,1,1
2023-02-18,SKU-G03,Grocery,Online,9.86,0.3,27,266.22,113.72,150.08,24.21,1,60,5,2,1,1
2023-02-18,SKU-E05,Electronics,Mobile App,226.85,0.057,37,8393.45,4410.92,3959.54,229.91,0,69,5,2,1,1
2023-02-18,SKU-H04,Home & Garden,Wholesale,72.03,0.049,31,2232.93,946.39,1286.53,0.1,0,41,5,2,1,1
2023-02-18,SKU-G01,Grocery,In-Store,11.17,0.261,24,268.08,135.75,111.82,205.1,1,139,5,2,1,1
2023-02-18,SKU-S04,Sports,Mobile App,90.81,0.253,21,1907.01,776.76,1081.32,489.32,1,44,5,2,1,1
2023-02-19,SKU-G01,Grocery,Online,13.03,0.072,20,260.6,141.98,94.63,239.89,0,168,6,2,1,1
2023-02-19,SKU-B02,Beauty,Online,30.26,0.249,18,544.68,305.18,210.86,286.38,1,170,6,2,1,1
2023-02-19,SKU-E02,Electronics,Online,175.27,0.245,23,4031.21,1693.57,2295.54,421.03,1,190,6,2,1,1
2023-02-19,SKU-E01,Electronics,Online,146.3,0.379,28,4096.4,2218.97,1851.38,260.48,1,148,6,2,1,1
2023-02-19,SKU-E02,Electronics,In-Store,259.39,0.007,16,4150.24,1691.67,2427.04,315.3,0,115,6,2,1,1
2023-02-19,SKU-S02,Sports,Mobile App,115.57,0.005,28,3235.96,1818.99,1403.37,135.98,0,153,6,2,1,1
2023-02-19,SKU-S01,Sports,Mobile App,88.45,0.27,17,1503.65,810.66,666.78,262.08,1,178,6,2,1,1
2023-02-19,SKU-S04,Sports,Mobile App,79.76,0.385,22,1754.72,960.19,777.51,170.22,1,127,6,2,1,1
2023-02-19,SKU-H02,Home & Garden,In-Store,68.02,0.071,33,2244.66,1260.48,962.71,214.67,0,152,6,2,1,1
2023-02-19,SKU-G04,Grocery,Wholesale,9.89,0.376,32,316.48,136.91,141.43,381.42,1,148,6,2,1,1
2023-02-19,SKU-H04,Home & Garden,Mobile App,73.02,0.135,25,1825.5,875.96,906.89,426.47,0,94,6,2,1,1
2023-02-20,SKU-A02,Apparel,Mobile App,43.81,0.277,16,700.96,357.39,297.77,458.03,1,69,0,2,1,0
2023-02-20,SKU-B01,Beauty,Wholesale,31.56,0.244,30,946.8,426.53,474.43,458.42,1,155,0,2,1,0
2023-02-20,SKU-S03,Sports,Wholesale,115.32,0.034,34,3920.88,1935.0,1983.3,25.78,0,139,0,2,1,0
2023-02-20,SKU-G02,Grocery,Online,11.42,0.236,23,262.66,142.71,116.85,30.98,1,94,0,2,1,0
2023-02-20,SKU-E02,Electronics,In-Store,206.97,0.139,16,3311.52,1893.04,1409.89,85.86,0,131,0,2,1,0
2023-02-20,SKU-H04,Home & Garden,Wholesale,48.36,0.376,26,1257.36,744.71,486.57,260.78,1,101,0,2,1,0
2023-02-20,SKU-G02,Grocery,Wholesale,15.48,0.061,27,417.96,242.64,141.99,333.28,0,51,0,2,1,0
2023-02-20,SKU-H04,Home & Garden,Wholesale,63.6,0.174,41,2607.6,1309.33,1281.27,170.03,1,101,0,2,1,0
2023-02-20,SKU-E03,Electronics,Mobile App,236.47,0.13,18,4256.46,2002.41,2231.36,226.88,0,12,0,2,1,0
2023-02-20,SKU-E02,Electronics,Wholesale,140.6,0.399,24,3374.4,1653.25,1693.99,271.64,1,25,0,2,1,0
2023-02-20,SKU-B01,Beauty,Mobile App,28.84,0.22,12,346.08,142.48,177.35,262.53,1,137,0,2,1,0
2023-02-20,SKU-H02,Home & Garden,Wholesale,49.84,0.331,34,1694.56,854.38,837.83,23.47,1,26,0,2,1,0
2023-02-20,SKU-A02,Apparel,Online,51.36,0.143,27,1386.72,627.06,759.13,5.34,0,36,0,2,1,0
2023-02-20,SKU-H04,Home & Garden,Wholesale,73.91,0.147,43,3178.13,1616.91,1551.22,100.04,0,64,0,2,1,0
2023-02-20,SKU-S03,Sports,In-Store,100.75,0.12,18,1813.5,746.26,1041.28,259.63,0,62,0,2,1,0
2023-02-20,SKU-G01,Grocery,In-Store,14.31,0.074,23,329.13,135.78,183.66,96.94,0,157,0,2,1,0
2023-02-20,SKU-B02,Beauty,In-Store,29.81,0.253,11,327.91,185.74,114.94,272.34,1,60,0,2,1,0
2023-02-20,SKU-H02,Home & Garden,Mobile App,64.49,0.11,20,1289.8,519.39,733.64,367.69,0,92,0,2,1,0
2023-02-21,SKU-G02,Grocery,Wholesale,10.65,0.223,34,362.1,176.36,148.19,375.55,1,176,1,2,1,0
2023-02-21,SKU-B02,Beauty,Wholesale,28.18,0.227,36,1014.48,493.86,512.68,79.37,1,94,1,2,1,0
2023-02-21,SKU-A02,Apparel,Wholesale,44.69,0.246,32,1430.08,625.13,763.4,415.49,1,111,1,2,1,0
2023-02-21,SKU-S03,Sports,Mobile App,77.33,0.305,17,1314.61,784.73,506.49,233.91,1,187,1,2,1,0
2023-02-21,SKU-A01,Apparel,Wholesale,54.91,0.138,28,1537.48,652.89,835.27,493.24,0,116,1,2,1,0
2023-02-21,SKU-H02,Home & Garden,In-Store,73.38,0.037,15,1100.7,530.91,565.0,47.91,0,77,1,2,1,0
2023-02-21,SKU-B01,Beauty,In-Store,34.1,0.128,35,1193.5,549.27,642.06,21.66,0,16,1,2,1,0
2023-02-21,SKU-S03,Sports,Online,69.39,0.374,32,2220.48,920.28,1257.93,422.66,1,119,1,2,1,0
2023-02-22,SKU-B03,Beauty,Wholesale,37.68,0.097,33,1243.44,573.23,635.69,345.17,0,57,2,2,1,0
2023-02-22,SKU-A02,Apparel,Online,49.57,0.233,17,842.69,412.68,381.55,484.58,1,139,2,2,1,0
2023-02-22,SKU-E02,Electronics,In-Store,236.47,0.057,11,2601.17,1148.19,1429.75,232.26,0,122,2,2,1,0
2023-02-22,SKU-H02,Home & Garden,Online,58.6,0.329,23,1347.8,700.78,635.19,118.34,1,107,2,2,1,0
2023-02-22,SKU-H04,Home & Garden,In-Store,51.37,0.311,16,821.92,444.37,340.16,373.91,1,64,2,2,1,0
2023-02-22,SKU-S01,Sports,Mobile App,71.96,0.366,18,1295.28,694.41,600.22,6.48,1,154,2,2,1,0
2023-02-22,SKU-E02,Electronics,In-Store,224.22,0.075,26,5829.72,3232.41,2589.26,80.48,0,175,2,2,1,0
2023-02-22,SKU-B03,Beauty,Online,32.99,0.11,38,1253.62,718.66,517.47,174.93,0,57,2,2,1,0
2023-02-22,SKU-E04,Electronics,Online,196.75,0.261,19,3738.25,2131.96,1569.68,366.14,1,97,2,2,1,0
2023-02-22,SKU-S01,Sports,Online,99.85,0.108,25,2496.25,1091.73,1388.68,158.43,0,97,2,2,1,0
2023-02-22,SKU-S04,Sports,Mobile App,123.08,0.05,20,2461.6,1245.59,1191.63,243.81,0,136,2,2,1,0
2023-02-22,SKU-E05,Electronics,Mobile App,157.48,0.399,24,3779.52,2054.76,1717.99,67.72,1,159,2,2,1,0
2023-02-22,SKU-S01,Sports,Wholesale,91.17,0.249,28,2552.76,1211.9,1337.24,36.18,1,59,2,2,1,0
2023-02-23,SKU-A04,Apparel,Mobile App,42.29,0.338,15,634.35,310.45,276.05,478.51,1,54,3,2,1,0
2023-02-23,SKU-G01,Grocery,Wholesale,9.23,0.369,30,276.9,129.57,145.38,19.5,1,73,3,2,1,0
2023-02-23,SKU-E05,Electronics,Mobile App,187.8,0.255,18,3380.4,1483.73,1851.96,447.06,1,33,3,2,1,0
2023-02-23,SKU-A05,Apparel,Online,47.7,0.266,26,1240.2,619.93,610.49,97.83,1,22,3,2,1,0
2023-02-23,SKU-S02,Sports,Wholesale,98.31,0.246,37,3637.47,2180.4,1407.21,498.56,1,101,3,2,1,0
2023-02-23,SKU-E01,Electronics,Wholesale,162.21,0.386,22,3568.62,1564.0,1954.72,499.01,1,108,3,2,1,0
2023-02-23,SKU-E03,Electronics,In-Store,197.13,0.125,28,5519.64,2265.54,3249.58,45.22,0,97,3,2,1,0
2023-02-23,SKU-S03,Sports,In-Store,80.84,0.37,18,1455.12,668.46,762.11,245.49,1,108,3,2,1,0
2023-02-23,SKU-B02,Beauty,Wholesale,36.01,0.056,33,1188.33,487.75,674.13,264.52,0,130,3,2,1,0
2023-02-23,SKU-H02,Home & Garden,Mobile App,74.16,0.122,34,2521.44,1478.78,1014.7,279.58,0,115,3,2,1,0
2023-02-23,SKU-G01,Grocery,In-Store,11.74,0.255,20,234.8,116.26,69.54,489.99,1,188,3,2,1,0
2023-02-23,SKU-S01,Sports,Mobile App,67.48,0.395,16,1079.68,533.03,528.48,181.71,1,143,3,2,1,0
2023-02-23,SKU-H01,Home & Garden,Online,68.13,0.221,26,1771.38,1057.83,684.18,293.71,1,75,3,2,1,0
2023-02-23,SKU-B02,Beauty,Wholesale,25.49,0.371,25,637.25,364.24,259.59,134.16,1,51,3,2,1,0
2023-02-23,SKU-H01,Home & Garden,In-Store,52.58,0.386,30,1577.4,924.1,648.59,47.07,1,43,3,2,1,0
2023-02-23,SKU-G02,Grocery,Mobile App,13.36,0.154,25,334.0,175.82,124.31,338.74,1,94,3,2,1,0
2023-02-23,SKU-E05,Electronics,Wholesale,205.42,0.112,28,5751.76,2736.05,2972.65,430.61,0,89,3,2,1,0
2023-02-24,SKU-E02,Electronics,Mobile App,192.76,0.299,29,5590.04,2237.61,3323.06,293.67,1,65,4,2,1,0
2023-02-24,SKU-G02,Grocery,Online,11.6,0.182,27,313.2,142.55,141.04,296.14,1,94,4,2,1,0
2023-02-24,SKU-H02,Home & Garden,Mobile App,78.09,0.014,29,2264.61,1103.29,1161.31,0.14,0,47,4,2,1,0
2023-02-24,SKU-B01,Beauty,Wholesale,32.24,0.148,31,999.44,487.1,483.51,288.32,0,82,4,2,1,0
2023-02-24,SKU-S01,Sports,Online,83.49,0.259,25,2087.25,851.88,1206.9,284.72,1,128,4,2,1,0
2023-02-24,SKU-A05,Apparel,Online,44.41,0.326,24,1065.84,556.5,501.82,75.15,1,53,4,2,1,0
2023-02-24,SKU-E03,Electronics,In-Store,227.87,0.075,29,6608.23,3915.87,2692.06,2.96,0,99,4,2,1,0
2023-02-24,SKU-B01,Beauty,Wholesale,24.66,0.358,34,838.44,369.92,441.22,273.02,1,127,4,2,1,0
2023-02-24,SKU-E03,Electronics,In-Store,173.08,0.346,15,2596.2,1385.64,1190.3,202.55,1,83,4,2,1,0
2023-02-24,SKU-E04,Electronics,Online,185.38,0.181,23,4263.74,1954.07,2281.14,285.31,1,45,4,2,1,0
2023-02-24,SKU-E05,Electronics,Mobile App,242.75,0.087,31,7525.25,3504.33,4019.81,11.12,0,116,4,2,1,0
2023-02-24,SKU-E02,Electronics,Online,240.43,0.001,25,6010.75,2543.02,3453.53,141.95,0,128,4,2,1,0
2023-02-24,SKU-H04,Home & Garden,Mobile App,69.87,0.179,16,1117.92,607.9,475.62,343.99,1,122,4,2,1,0
2023-02-24,SKU-S04,Sports,Online,82.34,0.313,31,2552.54,1330.42,1217.35,47.66,1,26,4,2,1,0
2023-02-25,SKU-S03,Sports,Online,106.92,0.097,25,2673.0,1208.35,1451.91,127.38,0,83,5,2,1,1
2023-02-25,SKU-E02,Electronics,Wholesale,203.26,0.139,41,8333.66,4907.99,3392.05,336.19,0,110,5,2,1,1
2023-02-25,SKU-E04,Electronics,Online,176.89,0.304,24,4245.36,1732.81,2464.71,478.44,1,61,5,2,1,1
2023-02-25,SKU-A01,Apparel,In-Store,51.42,0.116,30,1542.6,725.15,815.28,21.68,0,13,5,2,1,1
2023-02-25,SKU-S03,Sports,Wholesale,85.23,0.334,38,3238.74,1800.68,1423.07,149.85,1,40,5,2,1,1
2023-02-25,SKU-H01,Home & Garden,In-Store,53.63,0.307,16,858.08,491.23,361.81,50.44,1,169,5,2,1,1
2023-02-25,SKU-G03,Grocery,Wholesale,13.24,0.189,34,450.16,228.42,196.51,252.34,1,188,5,2,1,1
2023-02-25,SKU-A02,Apparel,In-Store,38.72,0.285,23,890.56,406.03,478.06,64.69,1,96,5,2,1,1
2023-02-25,SKU-E01,Electronics,Mobile App,227.24,0.111,27,6135.48,2506.36,3604.61,245.1,0,73,5,2,1,1
2023-02-25,SKU-H02,Home & Garden,Mobile App,52.41,0.317,15,786.15,355.14,384.66,463.51,1,50,5,2,1,1
2023-02-25,SKU-H01,Home & Garden,Online,75.42,0.143,22,1659.24,809.33,815.36,345.47,0,109,5,2,1,1
2023-02-25,SKU-G04,Grocery,Online,14.29,0.107,23,328.67,163.87,117.36,474.42,0,172,5,2,1,1
2023-02-25,SKU-E02,Electronics,Online,211.02,0.072,27,5697.54,2294.36,3392.59,105.91,0,135,5,2,1,1
2023-02-25,SKU-S04,Sports,Mobile App,68.22,0.381,16,1091.52,453.75,589.99,477.83,1,58,5,2,1,1
2023-02-25,SKU-H03,Home & Garden,Online,70.45,0.199,24,1690.8,971.97,692.93,259.03,1,43,5,2,1,1
2023-02-26,SKU-E01,Electronics,Online,171.32,0.341,18,3083.76,1712.18,1365.68,59.05,1,45,6,2,1,1
2023-02-26,SKU-E03,Electronics,In-Store,197.74,0.187,15,2966.1,1202.74,1725.53,378.27,1,59,6,2,1,1
2023-02-26,SKU-S04,Sports,In-Store,118.06,0.006,23,2715.38,1593.38,1118.32,36.81,0,152,6,2,1,1
2023-02-26,SKU-H01,Home & Garden,Wholesale,67.3,0.181,28,1884.4,1042.61,832.96,88.26,1,42,6,2,1,1
2023-02-26,SKU-B02,Beauty,Wholesale,36.27,0.068,46,1668.42,697.16,960.76,104.96,0,14,6,2,1,1
2023-02-26,SKU-S03,Sports,Mobile App,90.74,0.308,27,2449.98,1384.26,1024.71,410.11,1,195,6,2,1,1
2023-02-26,SKU-A02,Apparel,Online,36.62,0.386,27,988.74,419.87,547.27,216.03,1,175,6,2,1,1
2023-02-26,SKU-H03,Home & Garden,Online,52.21,0.288,32,1670.72,758.72,895.77,162.29,1,196,6,2,1,1
